Lipids,contrast,Sex,estimate_log2,SE,df,t_ratio,p_adj,raw_p,label1,label2,adj_method,Direction
SM(d18:1/18:0)/SM(d16:1/20:0),(4s2-) - 4s2M,F,-0.12576410997871576,0.16230069241030387,15,-0.7748833853448888,0.4504517970805071,0.4504517970805071,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:1/18:0)/SM(d16:1/20:0),(4s2-) - 4s2M,M,-0.09960216833517067,0.2381922967804655,15,-0.41815864610840425,0.6817560969045835,0.6817560969045835,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(38:6),(4s2-) - 4s2M,F,-0.0970210401543675,0.15178987120092535,15,-0.639179935965161,0.5323461550796906,0.5323461550796906,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(38:6),(4s2-) - 4s2M,M,-0.19879837306276835,0.22276662848706424,15,-0.8924064363361871,0.3862679214204935,0.3862679214204935,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:0/22:0),(4s2-) - 4s2M,F,0.39111616191051957,0.3948815389960943,15,0.9904645400867627,0.33765640662192486,0.33765640662192486,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(d18:0/22:0),(4s2-) - 4s2M,M,0.2988528439105357,0.5795276614834287,15,0.5156834846253171,0.6135922546716728,0.6135922546716728,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(36:4),(4s2-) - 4s2M,F,0.05359833671444675,0.11291077570275833,15,0.4746963819958716,0.6418406504800457,0.6418406504800457,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(36:4),(4s2-) - 4s2M,M,-0.07725278255037796,0.16570771570039558,15,-0.4661990675802523,0.6477712572306892,0.6477712572306892,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:1/16:0),(4s2-) - 4s2M,F,-0.035912864841392125,0.2540366724539538,15,-0.14136882086542693,0.8894597141459033,0.8894597141459033,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:1/16:0),(4s2-) - 4s2M,M,0.009359395289013816,0.3728239083866812,15,0.02510406408621881,0.980302888934093,0.980302888934093,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(18:0_20:4),(4s2-) - 4s2M,F,-0.025427155208939043,0.1686392620640802,15,-0.15077838279010694,0.8821594909788798,0.8821594909788798,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:0_20:4),(4s2-) - 4s2M,M,-0.04230273611807073,0.24749477381684873,15,-0.17092375513907065,0.86656801530477,0.86656801530477,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:0_22:6),(4s2-) - 4s2M,F,-0.15068700669952478,0.21989507117529697,15,-0.6852677774637315,0.5036281538351635,0.5036281538351635,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:0_22:6),(4s2-) - 4s2M,M,-0.2945483442711574,0.32271773629613104,15,-0.912711980604856,0.3758307519882378,0.3758307519882378,(4s2-),4s2M,BH,4s2M > (4s2-)
PS(36:1),(4s2-) - 4s2M,F,-0.20739691596378074,0.29417076693237354,15,-0.70502218193373,0.4915997991985569,0.4915997991985569,(4s2-),4s2M,BH,4s2M > (4s2-)
PS(36:1),(4s2-) - 4s2M,M,-0.8462346748823648,0.4317246561348905,15,-1.9601258877787198,0.06882822832030588,0.06882822832030588,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(38:4),(4s2-) - 4s2M,F,-0.08625041983939807,0.39542738181404646,15,-0.21811949249371448,0.8302756150669786,0.8302756150669786,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(38:4),(4s2-) - 4s2M,M,0.7035070913699747,0.5803287397324386,15,1.2122561631090814,0.24416347026839372,0.24416347026839372,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(40:3),(4s2-) - 4s2M,F,-0.13070010304328766,0.19902305975832693,15,-0.6567083392346413,0.5213170673089167,0.5213170673089167,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(40:3),(4s2-) - 4s2M,M,0.35487936718207524,0.29208599798371604,15,1.2149824696555978,0.24315222283086632,0.24315222283086632,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(32:1),(4s2-) - 4s2M,F,0.5502554191788823,0.7150890268074676,15,0.7694921870574788,0.45354889914048147,0.45354889914048147,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(32:1),(4s2-) - 4s2M,M,1.300176299799865,1.049463777191902,15,1.2388958323829011,0.23442089767601845,0.23442089767601845,(4s2-),4s2M,BH,(4s2-) > 4s2M
HexCer(d18:1/24:1),(4s2-) - 4s2M,F,-0.06030535693835346,0.15222810455140398,15,-0.39615126993839506,0.6975715326263437,0.6975715326263437,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:1/24:1),(4s2-) - 4s2M,M,-0.04269164551830685,0.22340977921381783,15,-0.19109121215973335,0.851016590273095,0.851016590273095,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(31:0),(4s2-) - 4s2M,F,0.20333337924098172,0.3471822328756949,15,0.5856675831501527,0.5668069923608812,0.5668069923608812,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(31:0),(4s2-) - 4s2M,M,0.3969552742604716,0.5095242184239883,15,0.7790704738006287,0.4480555585153483,0.4480555585153483,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(O-16:0/16:0),(4s2-) - 4s2M,F,0.05514246624811561,0.2946271390948914,15,0.18716017274415347,0.8540430805974186,0.8540430805974186,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(O-16:0/16:0),(4s2-) - 4s2M,M,-0.3635922137541623,0.43239442735990774,15,-0.8408808965789994,0.4136188509730514,0.4136188509730514,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(P-16:0/18:0),(4s2-) - 4s2M,F,-0.09565876981358765,0.25976873408730794,15,-0.3682458943709402,0.7178349084281759,0.7178349084281759,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(P-16:0/18:0),(4s2-) - 4s2M,M,0.09520579760237999,0.38123627499744217,15,0.24972911510852097,0.8061844954317333,0.8061844954317333,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(18:0_22:6),(4s2-) - 4s2M,F,0.06763692552233369,0.211098440074374,15,0.32040466759727787,0.7530816107936307,0.7530816107936307,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(18:0_22:6),(4s2-) - 4s2M,M,-0.7688671405525674,0.3098078112998635,15,-2.4817551801764597,0.025403597107459482,0.025403597107459482,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/22:6),(4s2-) - 4s2M,F,-0.050949272711874154,0.15671568502398217,15,-0.32510640338315466,0.7495908515751195,0.7495908515751195,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/22:6),(4s2-) - 4s2M,M,-0.02371787271743151,0.22999574680198015,15,-0.10312309269723988,0.9192313507413263,0.9192313507413263,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/18:1),(4s2-) - 4s2M,F,-0.03251427059583181,0.20283737554276507,15,-0.16029723569844104,0.874785694541111,0.874785694541111,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/18:1),(4s2-) - 4s2M,M,-0.1645651676414712,0.2976838831427298,15,-0.5528185332175592,0.5885320894971322,0.5885320894971322,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(16:0_18:2),(4s2-) - 4s2M,F,0.158464542828246,0.19334977901430866,15,0.819574470868772,0.4252902362325298,0.4252902362325298,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(16:0_18:2),(4s2-) - 4s2M,M,-0.18721779606243533,0.28375989813392694,15,-0.6597753850830381,0.519400645987113,0.519400645987113,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:1/24:0),(4s2-) - 4s2M,F,-0.11137452137566967,0.160502286521639,15,-0.6939123659191864,0.4983435106560008,0.4983435106560008,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:1/24:0),(4s2-) - 4s2M,M,-0.30206586392349744,0.2355529585077632,15,-1.2823692210749378,0.219177483727159,0.219177483727159,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(40:4),(4s2-) - 4s2M,F,-0.09206720248824457,0.2213712622860061,15,-0.41589500614264946,0.6833759072046213,0.6833759072046213,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(40:4),(4s2-) - 4s2M,M,0.0391242655977043,0.3248841925565751,15,0.12042526689226725,0.9057445305427776,0.9057445305427776,(4s2-),4s2M,BH,(4s2-) > 4s2M
PS(38:4),(4s2-) - 4s2M,F,-0.12009743003616222,0.23174826930517528,15,-0.5182236328937291,0.6118615947995268,0.6118615947995268,(4s2-),4s2M,BH,4s2M > (4s2-)
PS(38:4),(4s2-) - 4s2M,M,0.029880343949488568,0.34011347530882785,15,0.08785404319060511,0.9311548406826146,0.9311548406826146,(4s2-),4s2M,BH,(4s2-) > 4s2M
Cer(d18:1/18:0),(4s2-) - 4s2M,F,-0.11304033228022785,0.23658560301732376,15,-0.477798863660992,0.63968154193517,0.63968154193517,(4s2-),4s2M,BH,4s2M > (4s2-)
Cer(d18:1/18:0),(4s2-) - 4s2M,M,0.03330297301931524,0.3472127403216805,15,0.09591518153527777,0.924857643553809,0.924857643553809,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(38:5),(4s2-) - 4s2M,F,-0.2843851247878629,0.11235567475388075,15,-2.531114920637689,0.023044106999693673,0.023044106999693673,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(38:5),(4s2-) - 4s2M,M,0.2730179843482727,0.16489305022981396,15,1.655727660855102,0.11854222988916384,0.11854222988916384,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(d18:1/24:0),(4s2-) - 4s2M,F,-0.05201201420012781,0.16984599363080227,15,-0.30623044493582463,0.7636385755516764,0.7636385755516764,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:1/24:0),(4s2-) - 4s2M,M,-0.27586808635432547,0.2492657715815925,15,-1.1067226944314943,0.2858472338264477,0.2858472338264477,(4s2-),4s2M,BH,4s2M > (4s2-)
PA(34:1),(4s2-) - 4s2M,F,-0.05734547122622598,0.19849489769699813,15,-0.288901487602788,0.7766111296126295,0.7766111296126295,(4s2-),4s2M,BH,4s2M > (4s2-)
PA(34:1),(4s2-) - 4s2M,M,-0.18834807835840445,0.29131086799140415,15,-0.6465535585989951,0.5276907487759902,0.5276907487759902,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(18:0_20:4),(4s2-) - 4s2M,F,-0.17486490061654666,0.16910287838472432,15,-1.034074063592893,0.317486362622574,0.317486362622574,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(18:0_20:4),(4s2-) - 4s2M,M,0.03315678567374866,0.24817517655943194,15,0.13360234546184926,0.8954930086735339,0.8954930086735339,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(16:0_20:4),(4s2-) - 4s2M,F,-0.04777100185850619,0.21387609179913805,15,-0.22335830740431883,0.8262699744420843,0.8262699744420843,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(16:0_20:4),(4s2-) - 4s2M,M,-0.04964988714247186,0.313884289558534,15,-0.15817894935838456,0.8764256175696299,0.8764256175696299,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/22:4),(4s2-) - 4s2M,F,-0.07372788786891332,0.22961076663983532,15,-0.32109943687685166,0.752565433116404,0.752565433116404,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/22:4),(4s2-) - 4s2M,M,0.008882226957378912,0.33697647902328787,15,0.02635859625313812,0.9793187972326068,0.9793187972326068,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(40:7),(4s2-) - 4s2M,F,-0.030506853251312187,0.0682191865786804,15,-0.4471887570240551,0.6611284243897044,0.6611284243897044,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(40:7),(4s2-) - 4s2M,M,-0.055404612484656716,0.10011839440950768,15,-0.553390940909808,0.5881499111569117,0.5881499111569117,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-16:0/18:1),(4s2-) - 4s2M,F,-0.02184562450711773,0.1952332249570996,15,-0.11189501434460282,0.9123902763629587,0.9123902763629587,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-16:0/18:1),(4s2-) - 4s2M,M,-0.14619691346756503,0.2865240410855853,15,-0.5102430948329941,0.6173069031800114,0.6173069031800114,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(52:2),(4s2-) - 4s2M,F,-0.3236875501607348,0.4584647436513271,15,-0.7060249553385648,0.49099377803525157,0.49099377803525157,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(52:2),(4s2-) - 4s2M,M,-0.020986701115854767,0.6728422945178024,15,-0.031191114599736995,0.9755283676104269,0.9755283676104269,(4s2-),4s2M,BH,4s2M > (4s2-)
SHexCer(d18:1/24:1),(4s2-) - 4s2M,F,-0.08966709134840253,0.1423075104088869,15,-0.6300938797310515,0.5381141189841252,0.5381141189841252,(4s2-),4s2M,BH,4s2M > (4s2-)
SHexCer(d18:1/24:1),(4s2-) - 4s2M,M,-0.10935878932080101,0.20885032743859575,15,-0.5236227812616366,0.6081909685472684,0.6081909685472684,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:0_20:3),(4s2-) - 4s2M,F,0.2928140284018739,0.2432234264437346,15,1.2038890853698718,0.24728732936105557,0.24728732936105557,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(18:0_20:3),(4s2-) - 4s2M,M,-0.41602124276084124,0.35695440182712207,15,-1.165474471336891,0.2620261163098337,0.2620261163098337,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/20:4),(4s2-) - 4s2M,F,-0.06278660979123496,0.14599815148083145,15,-0.43005071745362755,0.6732730984835367,0.6732730984835367,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:0/20:4),(4s2-) - 4s2M,M,0.0042192547274927,0.21426670774149933,15,0.019691601985050298,0.9845489404769132,0.9845489404769132,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(50:1),(4s2-) - 4s2M,F,-0.21055371252441846,0.30543879836683474,15,-0.689348287284517,0.5011295824651085,0.5011295824651085,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(50:1),(4s2-) - 4s2M,M,-0.13126027393887674,0.44826160522432273,15,-0.29282069311555337,0.7736710128998082,0.7736710128998082,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(16:0_20:4),(4s2-) - 4s2M,F,-0.15216946471273252,0.3185352107949653,15,-0.47771630750950467,0.6397389517511014,0.6397389517511014,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(16:0_20:4),(4s2-) - 4s2M,M,0.17108749651941696,0.4674818840137347,15,0.3659767412813592,0.7194925635169369,0.7194925635169369,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(P-18:1/18:1),(4s2-) - 4s2M,F,-0.27073191717809786,0.21352674626020807,15,-1.2679063485947488,0.22415940982911225,0.22415940982911225,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-18:1/18:1),(4s2-) - 4s2M,M,0.24220518822243975,0.3133715904748025,15,0.7729009124773067,0.45158913795292177,0.45158913795292177,(4s2-),4s2M,BH,(4s2-) > 4s2M
SM(41:1),(4s2-) - 4s2M,F,-0.08667542180677794,0.14903005229334446,15,-0.5815969361412402,0.5694760360701193,0.5694760360701193,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(41:1),(4s2-) - 4s2M,M,-0.2653271187386323,0.2187163216489825,15,-1.213110739693471,0.24384613918240491,0.24384613918240491,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-16:0/22:6),(4s2-) - 4s2M,F,-0.0022484419595571285,0.11944893240916786,15,-0.01882345797662866,0.9852300438234024,0.9852300438234024,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-16:0/22:6),(4s2-) - 4s2M,M,-0.0356315552551839,0.17530310645001274,15,-0.2032568388361341,0.8416658585294817,0.8416658585294817,(4s2-),4s2M,BH,4s2M > (4s2-)
AC(16:0),(4s2-) - 4s2M,F,-0.08348755855268301,0.3387927603847981,15,-0.2464266310114139,0.8086924641983687,0.8086924641983687,(4s2-),4s2M,BH,4s2M > (4s2-)
AC(16:0),(4s2-) - 4s2M,M,0.01412123099128601,0.49721183890356446,15,0.028400834184531272,0.9777168810845309,0.9777168810845309,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(18:0_20:3),(4s2-) - 4s2M,F,-0.32685497243625883,0.3221217699528986,15,-1.0146938298645645,0.32634027358530093,0.32634027358530093,(4s2-),4s2M,BH,4s2M > (4s2-)
PC(18:0_20:3),(4s2-) - 4s2M,M,-0.13549077757923683,0.47274551382750946,15,-0.2866040472436367,0.7783362730930053,0.7783362730930053,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(42:2),(4s2-) - 4s2M,F,-1.1776620805563103,0.7381074596972639,15,-1.5955157546291845,0.13144582554462036,0.13144582554462036,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(42:2),(4s2-) - 4s2M,M,-0.013332432367628377,1.0832456010207663,15,-0.012307857382540886,0.9903422065442524,0.9903422065442524,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(56:7),(4s2-) - 4s2M,F,-0.010737368988987162,0.32133041225522657,15,-0.033415352482909944,0.9737839655102438,0.9737839655102438,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(56:7),(4s2-) - 4s2M,M,0.0380500392595581,0.47158411824265956,15,0.08068558246055897,0.9367587050749635,0.9367587050749635,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(50:2),(4s2-) - 4s2M,F,-0.6635490635853664,0.5251461472641066,15,-1.2635512362459629,0.2256769459533513,0.2256769459533513,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(50:2),(4s2-) - 4s2M,M,0.12920685084430517,0.7707038405358577,15,0.16764786166690146,0.8690996745920129,0.8690996745920129,(4s2-),4s2M,BH,(4s2-) > 4s2M
PI(38:5),(4s2-) - 4s2M,F,-0.18920773411621938,0.36905567966719194,15,-0.5126807268942282,0.6156411667028023,0.6156411667028023,(4s2-),4s2M,BH,4s2M > (4s2-)
PI(38:5),(4s2-) - 4s2M,M,0.1921742857691458,0.5416256620617064,15,0.35481015622050005,0.727671012135428,0.727671012135428,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(38:5),(4s2-) - 4s2M,F,-0.07103999515364152,0.12993257704736735,15,-0.546745064001491,0.5925949226787325,0.5925949226787325,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(38:5),(4s2-) - 4s2M,M,-0.08015719739504944,0.19068889044094053,15,-0.4203558854933682,0.6801853467268111,0.6801853467268111,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-16:0/22:4),(4s2-) - 4s2M,F,-0.08086247362059075,0.2398779114922207,15,-0.33709845611696987,0.740713202074078,0.740713202074078,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(P-16:0/22:4),(4s2-) - 4s2M,M,0.10035185756653671,0.35204452819454424,15,0.2850544449055632,0.7795005477496723,0.7795005477496723,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(52:1),(4s2-) - 4s2M,F,-0.150366084172889,0.28778294390602355,15,-0.5224982486175119,0.6089545928233435,0.6089545928233435,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(52:1),(4s2-) - 4s2M,M,-0.08290081336483479,0.4223498949094303,15,-0.19628467856636317,0.8470218783699336,0.8470218783699336,(4s2-),4s2M,BH,4s2M > (4s2-)
PG(34:1),(4s2-) - 4s2M,F,-0.06616649398328728,0.23484854938537095,15,-0.28174112276381336,0.7819917991317262,0.7819917991317262,(4s2-),4s2M,BH,4s2M > (4s2-)
PG(34:1),(4s2-) - 4s2M,M,0.011367318125148008,0.34466344254555203,15,0.03298092202988909,0.9741246655185478,0.9741246655185478,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(54:6),(4s2-) - 4s2M,F,0.5124193351494472,0.5555609309249018,15,0.922345878959429,0.37094659078125725,0.37094659078125725,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(54:6),(4s2-) - 4s2M,M,-0.09521835210421739,0.8153405396691625,15,-0.11678353702718347,0.9085808680288527,0.9085808680288527,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:1/18:0),(4s2-) - 4s2M,F,0.013300170115832718,0.15609698397594463,15,0.08520452975492689,0.9332256463164408,0.9332256463164408,(4s2-),4s2M,BH,(4s2-) > 4s2M
HexCer(d18:1/18:0),(4s2-) - 4s2M,M,-0.1846293966062605,0.22908774190400977,15,-0.8059331113561816,0.43287310979575233,0.43287310979575233,(4s2-),4s2M,BH,4s2M > (4s2-)
DG(18:0_20:4),(4s2-) - 4s2M,F,-9.126359987098598e-4,0.325519412957902,15,-0.0028036300213772104,0.9977999768616577,0.9977999768616577,(4s2-),4s2M,BH,4s2M > (4s2-)
DG(18:0_20:4),(4s2-) - 4s2M,M,0.4873467457137378,0.4777318905273445,15,1.0201260484741346,0.32384087114291493,0.32384087114291493,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(52:3),(4s2-) - 4s2M,F,-0.6200056743227402,0.5065977472844858,15,-1.2238618857785186,0.23988114100665545,0.23988114100665545,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(52:3),(4s2-) - 4s2M,M,0.14714683965322553,0.7434822315141322,15,0.1979157448773926,0.8457681827116709,0.8457681827116709,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(54:4),(4s2-) - 4s2M,F,-0.7919396716585403,0.6201434386785375,15,-1.277026607499199,0.22100752277213023,0.22100752277213023,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(54:4),(4s2-) - 4s2M,M,1.3919516450221059,0.9101217487030193,15,1.5294125725549625,0.1469747043820977,0.1469747043820977,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(28:0),(4s2-) - 4s2M,F,0.007302798924251338,0.490971251547751,15,0.014874188460586638,0.9883285892832079,0.9883285892832079,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(28:0),(4s2-) - 4s2M,M,0.021498252986469492,0.720548805569446,15,0.029835942853974385,0.9765912514503172,0.9765912514503172,(4s2-),4s2M,BH,(4s2-) > 4s2M
AC(18:0),(4s2-) - 4s2M,F,0.04138842376398119,0.45134064101809745,15,0.09170107896913639,0.9281489948102635,0.9281489948102635,(4s2-),4s2M,BH,(4s2-) > 4s2M
AC(18:0),(4s2-) - 4s2M,M,0.3733704972316889,0.662386970245871,15,0.5636742780328208,0.5813056898079361,0.5813056898079361,(4s2-),4s2M,BH,(4s2-) > 4s2M
PE(36:2),(4s2-) - 4s2M,F,-0.11875489345826004,0.32142227810751195,15,-0.3694669024109708,0.7169435463806735,0.7169435463806735,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(36:2),(4s2-) - 4s2M,M,0.197506017690144,0.47171894045460816,15,0.41869427057519076,0.681373052119599,0.681373052119599,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(40:4),(4s2-) - 4s2M,F,0.03499209099598224,0.13637561608069917,15,0.2565861258898068,0.8009841967120169,0.8009841967120169,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(40:4),(4s2-) - 4s2M,M,0.006568350725845088,0.20014468661040943,15,0.03281801199464603,0.9742524282817602,0.9742524282817602,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(16:0_16:0),(4s2-) - 4s2M,F,0.2923726141247979,0.41328164545341145,15,0.7074415651922693,0.4901384114912344,0.4901384114912344,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(16:0_16:0),(4s2-) - 4s2M,M,-0.4745176321267917,0.6065316351140131,15,-0.7823460552681544,0.44618654502956434,0.44618654502956434,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:1_22:6),(4s2-) - 4s2M,F,-0.0379994669883935,0.09843347296179768,15,-0.3860421241373979,0.7048858036298945,0.7048858036298945,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(18:1_22:6),(4s2-) - 4s2M,M,-0.07617721803985592,0.14446084398442116,15,-0.5273208707549221,0.60568307076009,0.60568307076009,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:1/22:0),(4s2-) - 4s2M,F,0.008682669417688749,0.1559346305329189,15,0.05568146978009337,0.9563304683456167,0.9563304683456167,(4s2-),4s2M,BH,(4s2-) > 4s2M
HexCer(d18:1/22:0),(4s2-) - 4s2M,M,-0.30202516014224406,0.22884947219049093,15,-1.319754672149048,0.20670553819442336,0.20670553819442336,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(43:2),(4s2-) - 4s2M,F,-0.12028111916909262,0.17189898371724743,15,-0.6997197805831138,0.4948116292080337,0.4948116292080337,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(43:2),(4s2-) - 4s2M,M,0.05346216908563287,0.2522787373101777,15,0.2119170630694133,0.8350243303063878,0.8350243303063878,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(54:2),(4s2-) - 4s2M,F,-0.21862419452921472,0.4089940090583821,15,-0.5345413127995404,0.6008012223117416,0.6008012223117416,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(54:2),(4s2-) - 4s2M,M,0.05520467767289132,0.6002391052084123,15,0.09197114482190127,0.9279380232611913,0.9279380232611913,(4s2-),4s2M,BH,(4s2-) > 4s2M
TG(48:1),(4s2-) - 4s2M,F,-0.4281743933424178,0.44513371296930004,15,-0.9619006174262701,0.3513504589405043,0.3513504589405043,(4s2-),4s2M,BH,4s2M > (4s2-)
TG(48:1),(4s2-) - 4s2M,M,0.04694834313744076,0.6532776902672214,15,0.07186582954981467,0.9436581596524867,0.9436581596524867,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(33:0),(4s2-) - 4s2M,F,0.08950007050765964,0.3396639419659862,15,0.26349594245897945,0.7957536712442712,0.7957536712442712,(4s2-),4s2M,BH,(4s2-) > 4s2M
PC(33:0),(4s2-) - 4s2M,M,-0.15823396050503524,0.4984903839217917,15,-0.31742630471656325,0.755295757267646,0.755295757267646,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-34:1),(4s2-) - 4s2M,F,-0.020882654532025133,0.2030757081973435,15,-0.1028318685548147,0.9194585878072876,0.9194585878072876,(4s2-),4s2M,BH,4s2M > (4s2-)
PE(O-34:1),(4s2-) - 4s2M,M,-0.20616231693348175,0.29803365985377617,15,-0.6917417215043122,0.4996674135493656,0.4996674135493656,(4s2-),4s2M,BH,4s2M > (4s2-)
FA(18:0),(4s2-) - 4s2M,F,0.01810814222810138,0.29243048123494,15,0.06192289583367069,0.9514418127531359,0.9514418127531359,(4s2-),4s2M,BH,(4s2-) > 4s2M
FA(18:0),(4s2-) - 4s2M,M,-0.0241772173833658,0.42917061498343345,15,-0.05633474552841664,0.955818695575022,0.955818695575022,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:1/20:0),(4s2-) - 4s2M,F,-0.05586089857721674,0.16719704099190327,15,-0.33410219610239317,0.742927809411849,0.742927809411849,(4s2-),4s2M,BH,4s2M > (4s2-)
HexCer(d18:1/20:0),(4s2-) - 4s2M,M,-0.1833840928931043,0.24537817194321923,15,-0.7473529183171989,0.46640553438884236,0.46640553438884236,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:0/16:0),(4s2-) - 4s2M,F,-0.09181849662209475,0.2690011669050455,15,-0.341331220524057,0.7375887024186722,0.7375887024186722,(4s2-),4s2M,BH,4s2M > (4s2-)
SM(d18:0/16:0),(4s2-) - 4s2M,M,0.11165976806194182,0.39478578205788556,15,0.28283634603023694,0.7811680380601672,0.7811680380601672,(4s2-),4s2M,BH,(4s2-) > 4s2M
