Lipids,term,df,sumsq,meansq,statistic,p.value,p_adj_BH,neglog10_p
Cer(d18:1/23:0),Sex:Genotype,1,0.04695768729421279,0.04695768729421279,0.6026619757358671,0.44963270343210016,0.9978701881834164,0.3471421084630774
Cer(d18:1/23:0),Residuals,15,1.1687568450840824,0.0779171230056055,NA,NA,NA,NA
Cer(d18:1/24:0),Sex,1,0.3221834657891547,0.3221834657891547,2.0674522310618237,0.17100766410206306,0.9670019386214893,0.7669844252648816
Cer(d18:1/24:0),Genotype,1,0.002279899720750933,0.002279899720750933,0.014630123096845814,0.9053320252117789,0.9950854656182027,0.04319211662634915
Cer(d18:1/24:0),Sex:Genotype,1,0.07417289115162529,0.07417289115162529,0.47596765687562953,0.5007898137263275,0.9978701881834164,0.3003445134386775
Cer(d18:1/24:0),Residuals,15,2.337539854236567,0.1558359902824378,NA,NA,NA,NA
Cer(d18:1/24:1),Sex,1,0.2321705078808889,0.2321705078808889,0.9678060785025204,0.340830891870991,0.9670019386214893,0.4674610489960405
Cer(d18:1/24:1),Genotype,1,0.014715714226573251,0.014715714226573251,0.06134266495764484,0.8077445417560207,0.9950854656182027,0.0927259679971029
Cer(d18:1/24:1),Sex:Genotype,1,0.009137871878023507,0.009137871878023507,0.038091349451953194,0.8478788654186936,0.9978701881834164,0.07166619000513783
Cer(d18:1/24:1),Residuals,15,3.598404365884817,0.23989362439232115,NA,NA,NA,NA
Cer(d18:2/16:0),Sex,1,0.3201001935284795,0.3201001935284795,0.9794119310584948,0.3380404597638489,0.9670019386214893,0.47103131628867384
Cer(d18:2/16:0),Genotype,1,0.011793757585357945,0.011793757585357945,0.03608541052032666,0.8518860261845789,0.9950854656182027,0.06961850559732895
Cer(d18:2/16:0),Sex:Genotype,1,0.055485445769605235,0.055485445769605235,0.16976905570666426,0.6861450429675988,0.9978701881834164,0.1635840698585798
Cer(d18:2/16:0),Residuals,15,4.90243456370599,0.32682897091373264,NA,NA,NA,NA
Cer(d18:2/18:0),Sex,1,3.0576105206803206e-4,3.0576105206803206e-4,0.0013726421476429958,0.9709343624900881,0.9883992474061247,0.012810128456440471
Cer(d18:2/18:0),Genotype,1,0.49604990290489726,0.49604990290489726,2.2268990751313127,0.15635771473557333,0.9950854656182027,0.8058806856750872
Cer(d18:2/18:0),Sex:Genotype,1,0.0041753551324097415,0.0041753551324097415,0.018744272356990388,0.8929228733968722,0.9978701881834164,0.049186051867003144
Cer(d18:2/18:0),Residuals,15,3.3413047886486296,0.2227536525765753,NA,NA,NA,NA
Cer(d18:2/20:0),Sex,1,0.05289128699355228,0.05289128699355228,0.20474395834566167,0.6573939088298029,0.9670019386214893,0.18217432424870594
Cer(d18:2/20:0),Genotype,1,0.12056712774742895,0.12056712774742895,0.46671942364315955,0.5049162997186236,0.9950854656182027,0.2967806091746002
Cer(d18:2/20:0),Sex:Genotype,1,0.025390600311319567,0.025390600311319567,0.0982878713680363,0.7582113245441023,0.9978701881834164,0.12020973329617766
Cer(d18:2/20:0),Residuals,15,3.874933899460262,0.25832892663068413,NA,NA,NA,NA
Cer(d18:2/22:0),Sex,1,0.0017617922157500132,0.0017617922157500132,0.006222498400826599,0.9381685549319367,0.982399826752549,0.02771912761184588
Cer(d18:2/22:0),Genotype,1,0.009293365225837569,0.009293365225837569,0.03282336574035426,0.85865773532688106,0.9950854656182027,0.0661799133281896
Cer(d18:2/22:0),Sex:Genotype,1,9.438387695599459e-4,9.438387695599459e-4,0.003333557261589271,0.9547202714614788,0.9978701881834164,0.02012385601434214
Cer(d18:2/22:0),Residuals,15,4.246989156757299,0.2831326104504866,NA,NA,NA,NA
Cer(d18:2/23:0),Sex,1,0.01575275517699737,0.01575275517699737,0.042173757668425293,0.8400498595514466,0.9685989507431776,0.07569493645544818
Cer(d18:2/23:0),Genotype,1,0.13772907861750472,0.13772907861750472,0.36873249918794887,0.552777865555991,0.9950854656182027,0.2574493553938991
Cer(d18:2/23:0),Sex:Genotype,1,0.012447416048884996,0.012447416048884996,0.0333246027215796,0.857595237839333,0.9978701881834164,0.0667176392486021
Cer(d18:2/23:0),Residuals,15,5.602804699375115,0.37352031329167434,NA,NA,NA,NA
Cer(d18:2/24:0),Sex,1,0.340043902892039,0.340043902892039,0.8756237773482618,0.3642247117904822,0.9670019386214893,0.4386305916817933
Cer(d18:2/24:0),Genotype,1,8.776645216101997e-5,8.776645216101997e-5,2.2600138309225075e-4,0.9882037150900501,0.9950854656182027,0.005153517740595428
Cer(d18:2/24:0),Sex:Genotype,1,0.08764607656448486,0.08764607656448486,0.22569141213367108,0.6415805292424892,0.9978701881834164,0.19274882454131276
Cer(d18:2/24:0),Residuals,15,5.825171352504171,0.3883447568336114,NA,NA,NA,NA
Cer(d18:2/24:1),Sex,1,0.15213246126613988,0.15213246126613988,0.1825606575624303,0.6752517891885864,0.9670019386214893,0.17053425640567146
Cer(d18:2/24:1),Genotype,1,0.5423883292625913,0.5423883292625913,0.6508720704330394,0.4324074288110723,0.9950854656182027,0.3641068534237652
Cer(d18:2/24:1),Sex:Genotype,1,0.4421873278643069,0.4421873278643069,0.5306297463988313,0.47756139881932247,0.9978701881834164,0.32097078438553706
Cer(d18:2/24:1),Residuals,15,12.49988332350154,0.8333255549001027,NA,NA,NA,NA
Cer(d19:1/24:1),Sex,1,0.09652753784019419,0.09652753784019419,0.37815748465576343,0.5478071788788816,0.9670019386214893,0.26137228072197016
Cer(d19:1/24:1),Genotype,1,0.07985624497718113,0.07985624497718113,0.31284582006659944,0.5841945881376281,0.9950854656182027,0.23344247056146158
Cer(d19:1/24:1),Sex:Genotype,1,0.09813921455420616,0.09813921455420616,0.384471409426724,0.5445253017122967,0.9978701881834164,0.263981935671773
Cer(d19:1/24:1),Residuals,15,3.8288626467910514,0.2552575097860701,NA,NA,NA,NA
Cer(d20:1/22:0),Sex,1,4.828283826086022e-7,4.828283826086022e-7,5.614653023473263e-6,0.9981406198879519,0.9981406198879519,8.082701962729552e-4
Cer(d20:1/22:0),Genotype,1,0.0013430583264604223,0.0013430583264604223,0.015617985116411014,0.9022052507017111,0.9950854656182027,0.04469464970101771
Cer(d20:1/22:0),Sex:Genotype,1,0.06316590038481928,0.06316590038481928,0.7345355541443639,0.40490216945108715,0.9978701881834164,0.39264989629132524
Cer(d20:1/22:0),Residuals,15,1.289915104076871,0.0859943402717914,NA,NA,NA,NA
Cer(d20:1/23:0),Sex,1,0.0023799839336042794,0.0023799839336042794,0.018183968949374844,0.8945249182569195,0.9685989507431776,0.048407557040992484
Cer(d20:1/23:0),Genotype,1,9.022140146535129e-4,9.022140146535129e-4,0.0068932530999505906,0.9349290141679273,0.9950854656182027,0.02922136230982628
Cer(d20:1/23:0),Sex:Genotype,1,0.021278553836860947,0.021278553836860947,0.16257612364261242,0.6924845318160064,0.9978701881834164,0.15958992308947892
Cer(d20:1/23:0),Residuals,15,1.9632545074980197,0.1308836338332013,NA,NA,NA,NA
Cer(d20:1/24:0),Sex,1,0.17307485917596166,0.17307485917596166,1.2364675144269324,0.2836578392907447,0.9670019386214893,0.5472052095832661
Cer(d20:1/24:0),Genotype,1,0.07718660089436957,0.07718660089436957,0.5514303175477046,0.469204151517591,0.9950854656182027,0.328638153902619
Cer(d20:1/24:0),Sex:Genotype,1,0.2348975582233339,0.2348975582233339,1.6781362778176447,0.21475453122092483,0.9978701881834164,0.6680576639880679
Cer(d20:1/24:0),Residuals,15,2.0996288680035837,0.1399752578669056,NA,NA,NA,NA
Cer(d20:1/24:1),Sex,1,0.1440732239188991,0.1440732239188991,0.8187276078754321,0.37985624163341114,0.9670019386214893,0.42038073306204504
Cer(d20:1/24:1),Genotype,1,0.006045403507368263,0.006045403507368263,0.03435432773417726,0.855438137459671,0.9950854656182027,0.06781139177025633
Cer(d20:1/24:1),Sex:Genotype,1,9.697886508064357e-6,9.697886508064357e-6,5.511036128867678e-5,0.9941746834817877,0.9978701881834164,0.0025373003039902853
Cer(d20:1/24:1),Residuals,15,2.6395816361823403,0.17597210907882269,NA,NA,NA,NA
Cer(m18:0/20:0),Sex,1,0.20833606244531921,0.20833606244531921,0.5522947304966305,0.4688622084332206,0.9670019386214893,0.3289547711646479
Cer(m18:0/20:0),Genotype,1,0.3436939226458593,0.3436939226458593,0.9111257079212856,0.3549467161185399,0.9950854656182027,0.4498368374590968
Cer(m18:0/20:0),Sex:Genotype,1,2.4085089029313167e-4,2.4085089029313167e-4,6.384908881496782e-4,0.9801739949796469,0.9978701881834164,0.008696823948117152
Cer(m18:0/20:0),Residuals,15,5.658284904999386,0.3772189936666257,NA,NA,NA,NA
Cer(m18:0/22:0),Sex,1,0.16533828245612803,0.16533828245612803,0.45878043207784797,0.50850726450187,0.9670019386214893,0.2937028383940582
Cer(m18:0/22:0),Genotype,1,0.170009693743971,0.170009693743971,0.47174265750569844,0.5026675058428622,0.9950854656182027,0.29871918815416937
Cer(m18:0/22:0),Sex:Genotype,1,0.008576067266229614,0.008576067266229614,0.02379685930857257,0.8794593176646018,0.9978701881834164,0.05578424548726688
Cer(m18:0/22:0),Residuals,15,5.4057977704269,0.36038651802846,NA,NA,NA,NA
Cer(m18:0/23:0),Sex,1,0.12503431540743914,0.12503431540743914,0.46490217894809266,0.5057342645088223,0.9670019386214893,0.2960776210500928
Cer(m18:0/23:0),Genotype,1,0.10257051082955293,0.10257051082955293,0.381377334894745,0.546128810822705,0.9950854656182027,0.26270491181591044
Cer(m18:0/23:0),Sex:Genotype,1,0.031720720599697216,0.031720720599697216,0.11794387865881403,0.7360415209522039,0.9978701881834164,0.1330976859182023
Cer(m18:0/23:0),Residuals,15,4.034213682016303,0.2689475788010869,NA,NA,NA,NA
Cer(m18:0/24:0),Sex,1,0.15580572527738656,0.15580572527738656,0.5479683156103959,0.4705778669592965,0.9670019386214893,0.3273685031767676
Cer(m18:0/24:0),Genotype,1,0.04815003310205235,0.04815003310205235,0.1693435365648009,0.686515626779129,0.9950854656182027,0.16334957270733538
Cer(m18:0/24:0),Sex:Genotype,1,4.45768527534085e-4,4.45768527534085e-4,0.001567766709150781,0.9689381837723685,0.9978701881834164,0.013703929144185925
Cer(m18:0/24:0),Residuals,15,4.265001848797514,0.28433345658650094,NA,NA,NA,NA
Cer(m18:0/24:1),Sex,1,0.1378510907568078,0.1378510907568078,0.4302889758944679,0.5217826682177402,0.9670019386214893,0.2825103507291047
Cer(m18:0/24:1),Genotype,1,0.2944057654960037,0.2944057654960037,0.9189593976893957,0.3529459678920235,0.9950854656182027,0.45229177518562896
Cer(m18:0/24:1),Sex:Genotype,1,0.1250248797423632,0.1250248797423632,0.39025318675625864,0.5415529479153524,0.9978701881834164,0.2663590757638442
Cer(m18:0/24:1),Residuals,15,4.805529486442745,0.3203686324295163,NA,NA,NA,NA
Cer(m18:1/18:0),Sex,1,0.04172544021900748,0.04172544021900748,0.2212723369326341,0.6448389844956256,0.9670019386214893,0.19054871462800382
Cer(m18:1/18:0),Genotype,1,0.031790227975620144,0.031790227975620144,0.16858535221834012,0.6871772903491788,0.9950854656182027,0.16293120138724093
Cer(m18:1/18:0),Sex:Genotype,1,0.022949669361226555,0.022949669361226555,0.12170337675854159,0.7320429331388532,0.9978701881834164,0.13546344752287032
Cer(m18:1/18:0),Residuals,15,2.8285578394540143,0.1885705226302676,NA,NA,NA,NA
Cer(m18:1/20:0),Sex,1,0.02967778279822042,0.02967778279822042,0.042256432249154985,0.8398954937672571,0.9685989507431776,0.07577474882354028
Cer(m18:1/20:0),Genotype,1,0.9778072288534396,0.9778072288534396,1.3922416374466142,0.256401926484714,0.9950854656182027,0.5910787160543995
Cer(m18:1/20:0),Sex:Genotype,1,0.19880025974198112,0.19880025974198112,0.2830598823374759,0.6024944193479704,0.9978701881834164,0.22004697142132046
Cer(m18:1/20:0),Residuals,15,10.534887075853604,0.7023258050569069,NA,NA,NA,NA
Cer(m18:1/22:0),Sex,1,0.19298425165214983,0.19298425165214983,0.6850091462996929,0.4208402604530266,0.9670019386214893,0.3758827192911054
Cer(m18:1/22:0),Genotype,1,0.13174448857116428,0.13174448857116428,0.46763494364550423,0.504505106594251,0.9950854656182027,0.297134433481619
Cer(m18:1/22:0),Sex:Genotype,1,0.0011954461714891451,0.0011954461714891451,0.004243307701889846,0.9489222302474107,0.9978701881834164,0.022769379098944945
Cer(m18:1/22:0),Residuals,15,4.225876092924141,0.28172507286160936,NA,NA,NA,NA
Cer(m18:1/23:0),Sex,1,0.36355340569171624,0.36355340569171624,0.8308699384266112,0.376437745820852,0.9670019386214893,0.4243068358828746
Cer(m18:1/23:0),Genotype,1,0.1019575606126768,0.1019575606126768,0.23301520707033907,0.6362661129834968,0.9950854656182027,0.1963612063192917
Cer(m18:1/23:0),Sex:Genotype,1,0.10411368963574397,0.10411368963574397,0.23794285390458372,0.632748655680754,0.9978701881834164,0.1987687688580537
Cer(m18:1/23:0),Residuals,15,6.563363088695285,0.4375575392463523,NA,NA,NA,NA
Cer(m18:1/24:0),Sex,1,0.4316198702548135,0.4316198702548135,0.9158644234022472,0.3537344697962843,0.9670019386214893,0.45132261812442276
Cer(m18:1/24:0),Genotype,1,0.08168689494703862,0.08168689494703862,0.17333335672433658,0.6830621996234942,0.9950854656182027,0.1655397476752415
Cer(m18:1/24:0),Sex:Genotype,1,0.005750043259967974,0.005750043259967974,0.012201152953684749,0.9135098580226356,0.9978701881834164,0.039286761653827
Cer(m18:1/24:0),Residuals,15,7.069057262614834,0.47127048417432227,NA,NA,NA,NA
Cer(m18:1/24:1),Sex,1,0.7105867487800879,0.7105867487800879,0.7138071024620134,0.4114565271751295,0.9670019386214893,0.3856760438182031
Cer(m18:1/24:1),Genotype,1,0.024356414477022525,0.024356414477022525,0.024466796874631602,0.8777888348682714,0.9950854656182027,0.05660994751239177
Cer(m18:1/24:1),Sex:Genotype,1,0.08702731060224345,0.08702731060224345,0.08742171525530959,0.771534533355347,0.9978701881834164,0.11264463044331943
Cer(m18:1/24:1),Residuals,15,14.932327228095277,0.9954884818730184,NA,NA,NA,NA
DG(14:0_16:0),Sex,1,2.65703519133217,2.65703519133217,1.5383770436473685,0.23391113060470609,0.9670019386214893,0.6309491119010185
DG(14:0_16:0),Genotype,1,2.270318235275589,2.270318235275589,1.3144746694795815,0.26954673592408673,0.9950854656182027,0.5693659228920714
DG(14:0_16:0),Sex:Genotype,1,1.5616298151869152,1.5616298151869152,0.9041564320246518,0.3567405948851379,0.9978701881834164,0.44764746780919185
DG(14:0_16:0),Residuals,15,25.907515998476093,1.7271677332317394,NA,NA,NA,NA
DG(16:0_16:0),Sex,1,0.11426511682043361,0.11426511682043361,1.756810450061444,0.20485720603147914,0.9670019386214893,0.6885487547537238
DG(16:0_16:0),Genotype,1,0.07937818824866949,0.07937818824866949,1.2204287231540232,0.28668259272639296,0.9950854656182027,0.5425986764723668
DG(16:0_16:0),Sex:Genotype,1,0.003125061717594635,0.003125061717594635,0.04804739394950182,0.8294512219790067,0.9978701881834164,0.08120914869716603
DG(16:0_16:0),Residuals,15,0.9756184864716385,0.06504123243144257,NA,NA,NA,NA
DG(16:0_16:1),Sex,1,3.7776500078301467e-4,3.7776500078301467e-4,4.189856532769046e-4,0.9839389334384461,0.9909838422697477,0.007031854509392116
DG(16:0_16:1),Genotype,1,0.38625410406421423,0.38625410406421423,0.42840106358923136,0.5226846676585823,0.9950854656182027,0.28176023923443755
DG(16:0_16:1),Sex:Genotype,1,0.5023786668352681,0.5023786668352681,0.557196811457022,0.46693095635762616,0.9978701881834164,0.3307473324739289
DG(16:0_16:1),Residuals,15,13.52426978687093,0.9016179857913953,NA,NA,NA,NA
DG(16:0_18:1),Sex,1,0.013371454930056537,0.013371454930056537,0.033236014257101945,0.8577824184192854,0.9685989507431776,0.06662285954453075
DG(16:0_18:1),Genotype,1,0.11919919702991422,0.11919919702991422,0.2962808634246791,0.5942232129250664,0.9950854656182027,0.2260503867828527
DG(16:0_18:1),Sex:Genotype,1,0.19040839547622657,0.19040839547622657,0.4732780523751886,0.5019836956077737,0.9978701881834164,0.2993103884776243
DG(16:0_18:1),Residuals,15,6.034773676509343,0.40231824510062286,NA,NA,NA,NA
DG(16:0_18:2),Sex,1,2.1599913984051966,2.1599913984051966,0.48644904229571134,0.496184813335493,0.9670019386214893,0.30435653225551956
DG(16:0_18:2),Genotype,1,3.9621851924440676,3.9621851924440676,0.8923189201983576,0.35981799977745266,0.9950854656182027,0.4439171150079956
DG(16:0_18:2),Sex:Genotype,1,8.231330174878096,8.231330174878096,1.8537678822913994,0.1934475008812507,0.9978701881834164,0.7134368764906461
DG(16:0_18:2),Residuals,15,66.60486126804241,4.440324084536161,NA,NA,NA,NA
DG(16:0_20:4),Sex,1,0.02188249074835369,0.02188249074835369,0.038310517070317296,0.8474477634319302,0.9685989507431776,0.07188706215430157
DG(16:0_20:4),Genotype,1,0.03995599858372856,0.03995599858372856,0.06995250144998554,0.7950055387249584,0.9950854656182027,0.09962984564628825
DG(16:0_20:4),Sex:Genotype,1,0.4237303121814868,0.4237303121814868,0.7418409332247075,0.40263057491656773,0.9978701881834164,0.39509324878823376
DG(16:0_20:4),Residuals,15,8.56781339241232,0.5711875594941547,NA,NA,NA,NA
DG(16:0_22:5),Sex,1,0.14830198596405886,0.14830198596405886,0.43312597613525855,0.5204325842950068,0.9670019386214893,0.28363552007258414
DG(16:0_22:5),Genotype,1,0.6159701526192389,0.6159701526192389,1.7989824740988265,0.19979193297246545,0.9950854656182027,0.6994220513266163
DG(16:0_22:5),Sex:Genotype,1,0.2127622130864646,0.2127622130864646,0.6213864273544266,0.4428128003365871,0.9978701881834164,0.35377983351328507
DG(16:0_22:5),Residuals,15,5.135987938913635,0.3423991959275757,NA,NA,NA,NA
DG(16:0_22:6),Sex,1,0.0013649691584802781,0.0013649691584802781,0.004225246127492887,0.9490308885111107,0.9854501647566805,0.022719652175847375
DG(16:0_22:6),Genotype,1,0.06510025912652218,0.06510025912652218,0.20151709367512102,0.65991646104491,0.9950854656182027,0.18051103840282975
DG(16:0_22:6),Sex:Genotype,1,0.28574382525341324,0.28574382525341324,0.884516682011488,0.3618676255910672,0.9978701881834164,0.4414502692158523
DG(16:0_22:6),Residuals,15,4.845762059630132,0.3230508039753421,NA,NA,NA,NA
DG(16:1_18:1),Sex,1,1.2427469236580215,1.2427469236580215,0.6300280562523026,0.43972176564830756,0.9670019386214893,0.3568220368433298
DG(16:1_18:1),Genotype,1,5.025910178629406,5.025910178629406,2.547955951820078,0.13128557838128763,0.9950854656182027,0.8817829782016078
DG(16:1_18:1),Sex:Genotype,1,0.9567407412119238,0.9567407412119238,0.4850331938451907,0.4968024965126836,0.9978701881834164,0.3038162304261657
DG(16:1_18:1),Residuals,15,29.587894808616618,1.9725263205744412,NA,NA,NA,NA
DG(18:0_18:1),Sex,1,0.007918842501860368,0.007918842501860368,0.01417826362843701,0.9067979605570172,0.9685989507431776,0.04248946529875092
DG(18:0_18:1),Genotype,1,0.10415590692161736,0.10415590692161736,0.1864855761996411,0.6720008393778772,0.9950854656182027,0.1726301844804714
DG(18:0_18:1),Sex:Genotype,1,0.48401118077291905,0.48401118077291905,0.8665961115525838,0.36664067629283625,0.9978701881834164,0.43575935467780164
DG(18:0_18:1),Residuals,15,8.377798624767138,0.5585199083178092,NA,NA,NA,NA
DG(18:0_18:2),Sex,1,0.2719674004687498,0.2719674004687498,0.4347227309940205,0.5196755286912211,0.9670019386214893,0.2842677334457416
DG(18:0_18:2),Genotype,1,0.10313232240640424,0.10313232240640424,0.16485051066044762,0.6904624998206164,0.9950854656182027,0.16085990370842304
DG(18:0_18:2),Sex:Genotype,1,0.370430311637751,0.370430311637751,0.5921094823886172,0.4535521699302534,0.9978701881834164,0.34337275091984876
DG(18:0_18:2),Residuals,15,9.384167691676007,0.6256111794450672,NA,NA,NA,NA
DG(18:0_20:4),Sex,1,0.13339788677775122,0.13339788677775122,0.3896630489637909,0.5418549098596994,0.9670019386214893,0.26611698704604636
DG(18:0_20:4),Genotype,1,0.11205117649367224,0.11205117649367224,0.32730805657549883,0.5757230362289869,0.9950854656182027,0.2397863929055112
